electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
2,charger_7_1,,,0.0,0.11
1,charger_7_1,11.0,0.86,,
1,charger_7_1,10.0,0.86,,
1,charger_7_1,9.0,0.86,,
1,charger_7_1,8.0,0.86,,
1,charger_7_1,7.0,0.86,,
1,charger_7_1,6.0,0.86,,
1,charger_7_1,5.0,0.86,,
1,charger_7_1,4.0,0.86,,
1,charger_7_1,3.0,0.86,,
1,charger_7_1,2.0,0.86,,
1,charger_7_1,1.0,0.86,,
1,charger_7_1,0.0,0.86,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,3.0,0.05
2,charger_7_1,,,2.0,0.05
2,charger_7_1,,,1.0,0.05
2,charger_7_1,,,0.0,0.05
1,charger_7_1,10.0,0.86,,
1,charger_7_1,9.0,0.86,,
1,charger_7_1,8.0,0.86,,
1,charger_7_1,7.0,0.86,,
1,charger_7_1,6.0,0.86,,
1,charger_7_1,5.0,0.86,,
1,charger_7_1,4.0,0.86,,
1,charger_7_1,3.0,0.86,,
1,charger_7_1,2.0,0.86,,
1,charger_7_1,1.0,0.86,,
1,charger_7_1,0.0,0.86,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.74
2,charger_7_1,,,0.0,0.74
1,charger_7_1,12.0,0.86,,
1,charger_7_1,11.0,0.86,,
1,charger_7_1,10.0,0.86,,
1,charger_7_1,9.0,0.86,,
1,charger_7_1,8.0,0.86,,
1,charger_7_1,7.0,0.86,,
1,charger_7_1,6.0,0.86,,
1,charger_7_1,5.0,0.86,,
1,charger_7_1,4.0,0.86,,
1,charger_7_1,3.0,0.86,,
1,charger_7_1,2.0,0.86,,
1,charger_7_1,1.0,0.86,,
1,charger_7_1,0.0,0.86,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.7
1,charger_7_1,13.0,0.83,,
1,charger_7_1,12.0,0.83,,
1,charger_7_1,11.0,0.83,,
1,charger_7_1,10.0,0.83,,
1,charger_7_1,9.0,0.83,,
1,charger_7_1,8.0,0.83,,
1,charger_7_1,7.0,0.83,,
1,charger_7_1,6.0,0.83,,
1,charger_7_1,5.0,0.83,,
1,charger_7_1,4.0,0.83,,
1,charger_7_1,3.0,0.83,,
1,charger_7_1,2.0,0.83,,
1,charger_7_1,1.0,0.83,,
1,charger_7_1,0.0,0.83,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,3.0,0.67
2,charger_7_1,,,2.0,0.67
2,charger_7_1,,,1.0,0.67
2,charger_7_1,,,0.0,0.67
1,charger_7_1,17.0,0.83,,
1,charger_7_1,16.0,0.83,,
1,charger_7_1,15.0,0.83,,
1,charger_7_1,14.0,0.83,,
1,charger_7_1,13.0,0.83,,
1,charger_7_1,12.0,0.83,,
1,charger_7_1,11.0,0.83,,
1,charger_7_1,10.0,0.83,,
1,charger_7_1,9.0,0.83,,
1,charger_7_1,8.0,0.83,,
1,charger_7_1,7.0,0.83,,
1,charger_7_1,6.0,0.83,,
1,charger_7_1,5.0,0.83,,
1,charger_7_1,4.0,0.83,,
1,charger_7_1,3.0,0.83,,
1,charger_7_1,2.0,0.83,,
1,charger_7_1,1.0,0.83,,
1,charger_7_1,0.0,0.83,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.65
2,charger_7_1,,,0.0,0.65
1,charger_7_1,18.0,0.61,,
1,charger_7_1,17.0,0.61,,
1,charger_7_1,16.0,0.61,,
1,charger_7_1,15.0,0.61,,
1,charger_7_1,14.0,0.61,,
1,charger_7_1,13.0,0.61,,
1,charger_7_1,12.0,0.61,,
1,charger_7_1,11.0,0.61,,
1,charger_7_1,10.0,0.61,,
1,charger_7_1,9.0,0.61,,
1,charger_7_1,8.0,0.61,,
1,charger_7_1,7.0,0.61,,
1,charger_7_1,6.0,0.61,,
1,charger_7_1,5.0,0.61,,
1,charger_7_1,4.0,0.61,,
1,charger_7_1,3.0,0.61,,
1,charger_7_1,2.0,0.61,,
1,charger_7_1,1.0,0.61,,
1,charger_7_1,0.0,0.61,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.43
2,charger_7_1,,,0.0,0.43
1,charger_7_1,15.0,0.61,,
1,charger_7_1,14.0,0.61,,
1,charger_7_1,13.0,0.61,,
1,charger_7_1,12.0,0.61,,
1,charger_7_1,11.0,0.61,,
1,charger_7_1,10.0,0.61,,
1,charger_7_1,9.0,0.61,,
1,charger_7_1,8.0,0.61,,
1,charger_7_1,7.0,0.61,,
1,charger_7_1,6.0,0.61,,
1,charger_7_1,5.0,0.61,,
1,charger_7_1,4.0,0.61,,
1,charger_7_1,3.0,0.61,,
1,charger_7_1,2.0,0.61,,
1,charger_7_1,1.0,0.61,,
1,charger_7_1,0.0,0.61,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.3
2,charger_7_1,,,0.0,0.3
1,charger_7_1,13.0,0.83,,
1,charger_7_1,12.0,0.83,,
1,charger_7_1,11.0,0.83,,
1,charger_7_1,10.0,0.83,,
1,charger_7_1,9.0,0.83,,
1,charger_7_1,8.0,0.83,,
1,charger_7_1,7.0,0.83,,
1,charger_7_1,6.0,0.83,,
1,charger_7_1,5.0,0.83,,
1,charger_7_1,4.0,0.83,,
1,charger_7_1,3.0,0.83,,
1,charger_7_1,2.0,0.83,,
1,charger_7_1,1.0,0.83,,
1,charger_7_1,0.0,0.83,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.65
2,charger_7_1,,,0.0,0.65
1,charger_7_1,11.0,0.83,,
1,charger_7_1,10.0,0.83,,
1,charger_7_1,9.0,0.83,,
1,charger_7_1,8.0,0.83,,
1,charger_7_1,7.0,0.83,,
1,charger_7_1,6.0,0.83,,
1,charger_7_1,5.0,0.83,,
1,charger_7_1,4.0,0.83,,
1,charger_7_1,3.0,0.83,,
1,charger_7_1,2.0,0.83,,
1,charger_7_1,1.0,0.83,,
1,charger_7_1,0.0,0.83,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.71
1,charger_7_1,13.0,0.83,,
1,charger_7_1,12.0,0.83,,
1,charger_7_1,11.0,0.83,,
1,charger_7_1,10.0,0.83,,
1,charger_7_1,9.0,0.83,,
1,charger_7_1,8.0,0.83,,
1,charger_7_1,7.0,0.83,,
1,charger_7_1,6.0,0.83,,
1,charger_7_1,5.0,0.83,,
1,charger_7_1,4.0,0.83,,
1,charger_7_1,3.0,0.83,,
1,charger_7_1,2.0,0.83,,
1,charger_7_1,1.0,0.83,,
1,charger_7_1,0.0,0.83,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.71
2,charger_7_1,,,1.0,0.71
2,charger_7_1,,,0.0,0.71
1,charger_7_1,13.0,0.83,,
1,charger_7_1,12.0,0.83,,
1,charger_7_1,11.0,0.83,,
1,charger_7_1,10.0,0.83,,
1,charger_7_1,9.0,0.83,,
1,charger_7_1,8.0,0.83,,
1,charger_7_1,7.0,0.83,,
1,charger_7_1,6.0,0.83,,
1,charger_7_1,5.0,0.83,,
1,charger_7_1,4.0,0.83,,
1,charger_7_1,3.0,0.83,,
1,charger_7_1,2.0,0.83,,
1,charger_7_1,1.0,0.83,,
1,charger_7_1,0.0,0.83,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.71
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,,0.85,,
1,charger_7_1,10.0,0.85,,
1,charger_7_1,9.0,0.85,,
1,charger_7_1,8.0,0.85,,
1,charger_7_1,7.0,0.85,,
1,charger_7_1,6.0,0.85,,
1,charger_7_1,5.0,0.85,,
1,charger_7_1,4.0,0.85,,
1,charger_7_1,3.0,0.85,,
1,charger_7_1,2.0,0.85,,
1,charger_7_1,1.0,0.85,,
1,charger_7_1,0.0,0.85,,
2,charger_7_1,,,1.0,0.67
2,charger_7_1,,,0.0,0.67
1,charger_7_1,20.0,0.89,,
1,charger_7_1,19.0,0.89,,
1,charger_7_1,18.0,0.89,,
1,charger_7_1,17.0,0.89,,
1,charger_7_1,16.0,0.89,,
1,charger_7_1,15.0,0.89,,
1,charger_7_1,14.0,0.89,,
1,charger_7_1,13.0,0.89,,
1,charger_7_1,12.0,0.89,,
1,charger_7_1,11.0,0.89,,
1,charger_7_1,10.0,0.89,,
1,charger_7_1,9.0,0.89,,
1,charger_7_1,8.0,0.89,,
1,charger_7_1,7.0,0.89,,
1,charger_7_1,6.0,0.89,,
1,charger_7_1,5.0,0.89,,
1,charger_7_1,4.0,0.89,,
1,charger_7_1,3.0,0.89,,
1,charger_7_1,2.0,0.89,,
1,charger_7_1,1.0,0.89,,
1,charger_7_1,0.0,0.89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.77
2,charger_7_1,,,1.0,0.77
2,charger_7_1,,,0.0,0.77
1,charger_7_1,11.0,0.89,,
1,charger_7_1,10.0,0.89,,
1,charger_7_1,9.0,0.89,,
1,charger_7_1,8.0,0.89,,
1,charger_7_1,7.0,0.89,,
1,charger_7_1,6.0,0.89,,
1,charger_7_1,5.0,0.89,,
1,charger_7_1,4.0,0.89,,
1,charger_7_1,3.0,0.89,,
1,charger_7_1,2.0,0.89,,
1,charger_7_1,1.0,0.89,,
1,charger_7_1,0.0,0.89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.77
2,charger_7_1,,,1.0,0.77
2,charger_7_1,,,0.0,0.77
1,charger_7_1,13.0,0.99,,
1,charger_7_1,12.0,0.99,,
1,charger_7_1,11.0,0.99,,
1,charger_7_1,10.0,0.99,,
1,charger_7_1,9.0,0.99,,
1,charger_7_1,8.0,0.99,,
1,charger_7_1,7.0,0.99,,
1,charger_7_1,6.0,0.99,,
1,charger_7_1,5.0,0.99,,
1,charger_7_1,4.0,0.99,,
1,charger_7_1,3.0,0.99,,
1,charger_7_1,2.0,0.99,,
1,charger_7_1,1.0,0.99,,
1,charger_7_1,0.0,0.99,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.52
2,charger_7_1,,,0.0,0.52
1,charger_7_1,15.0,0.99,,
1,charger_7_1,14.0,0.99,,
1,charger_7_1,13.0,0.99,,
1,charger_7_1,12.0,0.99,,
1,charger_7_1,11.0,0.99,,
1,charger_7_1,10.0,0.99,,
1,charger_7_1,9.0,0.99,,
1,charger_7_1,8.0,0.99,,
1,charger_7_1,7.0,0.99,,
1,charger_7_1,6.0,0.99,,
1,charger_7_1,5.0,0.99,,
1,charger_7_1,4.0,0.99,,
1,charger_7_1,3.0,0.99,,
1,charger_7_1,2.0,0.99,,
1,charger_7_1,1.0,0.99,,
1,charger_7_1,0.0,0.99,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.69
1,charger_7_1,13.0,0.79,,
1,charger_7_1,12.0,0.79,,
1,charger_7_1,11.0,0.79,,
1,charger_7_1,10.0,0.79,,
1,charger_7_1,9.0,0.79,,
1,charger_7_1,8.0,0.79,,
1,charger_7_1,7.0,0.79,,
1,charger_7_1,6.0,0.79,,
1,charger_7_1,5.0,0.79,,
1,charger_7_1,4.0,0.79,,
1,charger_7_1,3.0,0.79,,
1,charger_7_1,2.0,0.79,,
1,charger_7_1,1.0,0.79,,
1,charger_7_1,0.0,0.79,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.43
2,charger_7_1,,,0.0,0.43
1,charger_7_1,15.0,0.79,,
1,charger_7_1,14.0,0.79,,
1,charger_7_1,13.0,0.79,,
1,charger_7_1,12.0,0.79,,
1,charger_7_1,11.0,0.79,,
1,charger_7_1,10.0,0.79,,
1,charger_7_1,9.0,0.79,,
1,charger_7_1,8.0,0.79,,
1,charger_7_1,7.0,0.79,,
1,charger_7_1,6.0,0.79,,
1,charger_7_1,5.0,0.79,,
1,charger_7_1,4.0,0.79,,
1,charger_7_1,3.0,0.79,,
1,charger_7_1,2.0,0.79,,
1,charger_7_1,1.0,0.79,,
1,charger_7_1,0.0,0.79,,
3,,,,,
2,charger_7_1,,,0.0,0.61
1,charger_7_1,21.0,0.89,,
1,charger_7_1,20.0,0.89,,
1,charger_7_1,19.0,0.89,,
1,charger_7_1,18.0,0.89,,
1,charger_7_1,17.0,0.89,,
1,charger_7_1,16.0,0.89,,
1,charger_7_1,15.0,0.89,,
1,charger_7_1,14.0,0.89,,
1,charger_7_1,13.0,0.89,,
1,charger_7_1,12.0,0.89,,
1,charger_7_1,11.0,0.89,,
1,charger_7_1,10.0,0.89,,
1,charger_7_1,9.0,0.89,,
1,charger_7_1,8.0,0.89,,
1,charger_7_1,7.0,0.89,,
1,charger_7_1,6.0,0.89,,
1,charger_7_1,5.0,0.89,,
1,charger_7_1,4.0,0.89,,
1,charger_7_1,3.0,0.89,,
1,charger_7_1,2.0,0.89,,
1,charger_7_1,1.0,0.89,,
1,charger_7_1,0.0,0.89,,
3,,,,,
2,charger_7_1,,,0.0,0.71
1,charger_7_1,18.0,0.89,,
1,charger_7_1,17.0,0.89,,
1,charger_7_1,16.0,0.89,,
1,charger_7_1,15.0,0.89,,
1,charger_7_1,14.0,0.89,,
1,charger_7_1,13.0,0.89,,
1,charger_7_1,12.0,0.89,,
1,charger_7_1,11.0,0.89,,
1,charger_7_1,10.0,0.89,,
1,charger_7_1,9.0,0.89,,
1,charger_7_1,8.0,0.89,,
1,charger_7_1,7.0,0.89,,
1,charger_7_1,6.0,0.89,,
1,charger_7_1,5.0,0.89,,
1,charger_7_1,4.0,0.89,,
1,charger_7_1,3.0,0.89,,
1,charger_7_1,2.0,0.89,,
1,charger_7_1,1.0,0.89,,
1,charger_7_1,0.0,0.89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.63
2,charger_7_1,,,0.0,0.63
1,charger_7_1,13.0,0.8,,
1,charger_7_1,12.0,0.8,,
1,charger_7_1,11.0,0.8,,
1,charger_7_1,10.0,0.8,,
1,charger_7_1,9.0,0.8,,
1,charger_7_1,8.0,0.8,,
1,charger_7_1,7.0,0.8,,
1,charger_7_1,6.0,0.8,,
1,charger_7_1,5.0,0.8,,
1,charger_7_1,4.0,0.8,,
1,charger_7_1,3.0,0.8,,
1,charger_7_1,2.0,0.8,,
1,charger_7_1,1.0,0.8,,
1,charger_7_1,0.0,0.8,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.18
2,charger_7_1,,,1.0,0.18
2,charger_7_1,,,0.0,0.18
1,charger_7_1,13.0,0.8,,
1,charger_7_1,12.0,0.8,,
1,charger_7_1,11.0,0.8,,
1,charger_7_1,10.0,0.8,,
1,charger_7_1,9.0,0.8,,
1,charger_7_1,8.0,0.8,,
1,charger_7_1,7.0,0.8,,
1,charger_7_1,6.0,0.8,,
1,charger_7_1,5.0,0.8,,
1,charger_7_1,4.0,0.8,,
1,charger_7_1,3.0,0.8,,
1,charger_7_1,2.0,0.8,,
1,charger_7_1,1.0,0.8,,
1,charger_7_1,0.0,0.8,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,3.0,0.21
2,charger_7_1,,,2.0,0.21
2,charger_7_1,,,1.0,0.21
2,charger_7_1,,,0.0,0.21
1,charger_7_1,13.0,0.84,,
1,charger_7_1,12.0,0.84,,
1,charger_7_1,11.0,0.84,,
1,charger_7_1,10.0,0.84,,
1,charger_7_1,9.0,0.84,,
1,charger_7_1,8.0,0.84,,
1,charger_7_1,7.0,0.84,,
1,charger_7_1,6.0,0.84,,
1,charger_7_1,5.0,0.84,,
1,charger_7_1,4.0,0.84,,
1,charger_7_1,3.0,0.84,,
1,charger_7_1,2.0,0.84,,
1,charger_7_1,1.0,0.84,,
1,charger_7_1,0.0,0.84,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,3.0,0.02
2,charger_7_1,,,2.0,0.02
2,charger_7_1,,,1.0,0.02
2,charger_7_1,,,0.0,0.02
1,charger_7_1,16.0,0.84,,
1,charger_7_1,15.0,0.84,,
1,charger_7_1,14.0,0.84,,
1,charger_7_1,13.0,0.84,,
1,charger_7_1,12.0,0.84,,
1,charger_7_1,11.0,0.84,,
1,charger_7_1,10.0,0.84,,
1,charger_7_1,9.0,0.84,,
1,charger_7_1,8.0,0.84,,
1,charger_7_1,7.0,0.84,,
1,charger_7_1,6.0,0.84,,
1,charger_7_1,5.0,0.84,,
1,charger_7_1,4.0,0.84,,
1,charger_7_1,3.0,0.84,,
1,charger_7_1,2.0,0.84,,
1,charger_7_1,1.0,0.84,,
1,charger_7_1,0.0,0.84,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.22
2,charger_7_1,,,0.0,0.22
1,charger_7_1,19.0,0.88,,
1,charger_7_1,18.0,0.88,,
1,charger_7_1,17.0,0.88,,
1,charger_7_1,16.0,0.88,,
1,charger_7_1,15.0,0.88,,
1,charger_7_1,14.0,0.88,,
1,charger_7_1,13.0,0.88,,
1,charger_7_1,12.0,0.88,,
1,charger_7_1,11.0,0.88,,
1,charger_7_1,10.0,0.88,,
1,charger_7_1,9.0,0.88,,
1,charger_7_1,8.0,0.88,,
1,charger_7_1,7.0,0.88,,
1,charger_7_1,6.0,0.88,,
1,charger_7_1,5.0,0.88,,
1,charger_7_1,4.0,0.88,,
1,charger_7_1,3.0,0.88,,
1,charger_7_1,2.0,0.88,,
1,charger_7_1,1.0,0.88,,
1,charger_7_1,0.0,0.88,,
3,,,,,
2,charger_7_1,,,1.0,0.7
2,charger_7_1,,,0.0,0.7
1,charger_7_1,20.0,0.88,,
1,charger_7_1,19.0,0.88,,
1,charger_7_1,18.0,0.88,,
1,charger_7_1,17.0,0.88,,
1,charger_7_1,16.0,0.88,,
1,charger_7_1,15.0,0.88,,
1,charger_7_1,14.0,0.88,,
1,charger_7_1,13.0,0.88,,
1,charger_7_1,12.0,0.88,,
1,charger_7_1,11.0,0.88,,
1,charger_7_1,10.0,0.88,,
1,charger_7_1,9.0,0.88,,
1,charger_7_1,8.0,0.88,,
1,charger_7_1,7.0,0.88,,
1,charger_7_1,6.0,0.88,,
1,charger_7_1,5.0,0.88,,
1,charger_7_1,4.0,0.88,,
1,charger_7_1,3.0,0.88,,
1,charger_7_1,2.0,0.88,,
1,charger_7_1,1.0,0.88,,
1,charger_7_1,0.0,0.88,,
3,,,,,
2,charger_7_1,,,1.0,0.7
2,charger_7_1,,,0.0,0.7
1,charger_7_1,17.0,0.85,,
1,charger_7_1,16.0,0.85,,
1,charger_7_1,15.0,0.85,,
1,charger_7_1,14.0,0.85,,
1,charger_7_1,13.0,0.85,,
1,charger_7_1,12.0,0.85,,
1,charger_7_1,11.0,0.85,,
1,charger_7_1,10.0,0.85,,
1,charger_7_1,9.0,0.85,,
1,charger_7_1,8.0,0.85,,
1,charger_7_1,7.0,0.85,,
1,charger_7_1,6.0,0.85,,
1,charger_7_1,5.0,0.85,,
1,charger_7_1,4.0,0.85,,
1,charger_7_1,3.0,0.85,,
1,charger_7_1,2.0,0.85,,
1,charger_7_1,1.0,0.85,,
1,charger_7_1,0.0,0.85,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.23
2,charger_7_1,,,1.0,0.23
2,charger_7_1,,,0.0,0.23
1,charger_7_1,13.0,0.85,,
1,charger_7_1,12.0,0.85,,
1,charger_7_1,11.0,0.85,,
1,charger_7_1,10.0,0.85,,
1,charger_7_1,9.0,0.85,,
1,charger_7_1,8.0,0.85,,
1,charger_7_1,7.0,0.85,,
1,charger_7_1,6.0,0.85,,
1,charger_7_1,5.0,0.85,,
1,charger_7_1,4.0,0.85,,
1,charger_7_1,3.0,0.85,,
1,charger_7_1,2.0,0.85,,
1,charger_7_1,1.0,0.85,,
1,charger_7_1,0.0,0.85,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.23
2,charger_7_1,,,1.0,0.23
2,charger_7_1,,,0.0,0.23
1,charger_7_1,13.0,0.86,,
1,charger_7_1,12.0,0.86,,
1,charger_7_1,11.0,0.86,,
1,charger_7_1,10.0,0.86,,
1,charger_7_1,9.0,0.86,,
1,charger_7_1,8.0,0.86,,
1,charger_7_1,7.0,0.86,,
1,charger_7_1,6.0,0.86,,
1,charger_7_1,5.0,0.86,,
1,charger_7_1,4.0,0.86,,
1,charger_7_1,3.0,0.86,,
1,charger_7_1,2.0,0.86,,
1,charger_7_1,1.0,0.86,,
1,charger_7_1,0.0,0.86,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.24
2,charger_7_1,,,1.0,0.24
2,charger_7_1,,,0.0,0.24
1,charger_7_1,13.0,0.83,,
1,charger_7_1,12.0,0.83,,
1,charger_7_1,11.0,0.83,,
1,charger_7_1,10.0,0.83,,
1,charger_7_1,9.0,0.83,,
1,charger_7_1,8.0,0.83,,
1,charger_7_1,7.0,0.83,,
1,charger_7_1,6.0,0.83,,
1,charger_7_1,5.0,0.83,,
1,charger_7_1,4.0,0.83,,
1,charger_7_1,3.0,0.83,,
1,charger_7_1,2.0,0.83,,
1,charger_7_1,1.0,0.83,,
1,charger_7_1,0.0,0.83,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.75
1,charger_7_1,12.0,0.83,,
1,charger_7_1,11.0,0.83,,
1,charger_7_1,10.0,0.83,,
1,charger_7_1,9.0,0.83,,
1,charger_7_1,8.0,0.83,,
1,charger_7_1,7.0,0.83,,
1,charger_7_1,6.0,0.83,,
1,charger_7_1,5.0,0.83,,
1,charger_7_1,4.0,0.83,,
1,charger_7_1,3.0,0.83,,
1,charger_7_1,2.0,0.83,,
1,charger_7_1,1.0,0.83,,
1,charger_7_1,0.0,0.83,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.68
1,charger_7_1,15.0,0.89,,
1,charger_7_1,14.0,0.89,,
1,charger_7_1,13.0,0.89,,
1,charger_7_1,12.0,0.89,,
1,charger_7_1,11.0,0.89,,
1,charger_7_1,10.0,0.89,,
1,charger_7_1,9.0,0.89,,
1,charger_7_1,8.0,0.89,,
1,charger_7_1,7.0,0.89,,
1,charger_7_1,6.0,0.89,,
1,charger_7_1,5.0,0.89,,
1,charger_7_1,4.0,0.89,,
1,charger_7_1,3.0,0.89,,
1,charger_7_1,2.0,0.89,,
1,charger_7_1,1.0,0.89,,
1,charger_7_1,0.0,0.89,,
2,charger_7_1,,,0.0,0.71
1,charger_7_1,21.0,0.89,,
1,charger_7_1,20.0,0.89,,
1,charger_7_1,19.0,0.89,,
1,charger_7_1,18.0,0.89,,
1,charger_7_1,17.0,0.89,,
1,charger_7_1,16.0,0.89,,
1,charger_7_1,15.0,0.89,,
1,charger_7_1,14.0,0.89,,
1,charger_7_1,13.0,0.89,,
1,charger_7_1,12.0,0.89,,
1,charger_7_1,11.0,0.89,,
1,charger_7_1,10.0,0.89,,
1,charger_7_1,9.0,0.89,,
1,charger_7_1,8.0,0.89,,
1,charger_7_1,7.0,0.89,,
1,charger_7_1,6.0,0.89,,
1,charger_7_1,5.0,0.89,,
1,charger_7_1,4.0,0.89,,
1,charger_7_1,3.0,0.89,,
1,charger_7_1,2.0,0.89,,
1,charger_7_1,1.0,0.89,,
1,charger_7_1,0.0,0.89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.71
1,charger_7_1,16.0,0.87,,
1,charger_7_1,15.0,0.87,,
1,charger_7_1,14.0,0.87,,
1,charger_7_1,13.0,0.87,,
1,charger_7_1,12.0,0.87,,
1,charger_7_1,11.0,0.87,,
1,charger_7_1,10.0,0.87,,
1,charger_7_1,9.0,0.87,,
1,charger_7_1,8.0,0.87,,
1,charger_7_1,7.0,0.87,,
1,charger_7_1,6.0,0.87,,
1,charger_7_1,5.0,0.87,,
1,charger_7_1,4.0,0.87,,
1,charger_7_1,3.0,0.87,,
1,charger_7_1,2.0,0.87,,
1,charger_7_1,1.0,0.87,,
1,charger_7_1,0.0,0.87,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.78
1,charger_7_1,14.0,0.87,,
1,charger_7_1,13.0,0.87,,
1,charger_7_1,12.0,0.87,,
1,charger_7_1,11.0,0.87,,
1,charger_7_1,10.0,0.87,,
1,charger_7_1,9.0,0.87,,
1,charger_7_1,8.0,0.87,,
1,charger_7_1,7.0,0.87,,
1,charger_7_1,6.0,0.87,,
1,charger_7_1,5.0,0.87,,
1,charger_7_1,4.0,0.87,,
1,charger_7_1,3.0,0.87,,
1,charger_7_1,2.0,0.87,,
1,charger_7_1,1.0,0.87,,
1,charger_7_1,0.0,0.87,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.71
1,charger_7_1,14.0,0.64,,
1,charger_7_1,13.0,0.64,,
1,charger_7_1,12.0,0.64,,
1,charger_7_1,11.0,0.64,,
1,charger_7_1,10.0,0.64,,
1,charger_7_1,9.0,0.64,,
1,charger_7_1,8.0,0.64,,
