episode,step,hour,soc_mean,soc_min,soc_max,soc_std,battery_abuse_kwh,battery_abuse_excess_kwh_equiv,battery_abuse_hours,action_mean,action_std,action_min,action_max,step_count,step_net_consumption_kwh,grid_import_kwh,grid_export_kwh,net_grid_kwh,solar_generation_kwh,solar_waste_kwh,non_shiftable_load_kwh,non_shiftable_load_obs_b1,electricity_price,step_cost,carbon_intensity,step_carbon_kg,step_bill,export_factor,outdoor_temperature,indoor_temperature,thermal_discomfort,month_cos,month_sin,hour_cos,hour_sin,day_type_cos,day_type_sin,ev_departure_deficit_kwh,ev_avoidable_deficit_kwh,ev_unavoidable_deficit_kwh,ev_departure_departures,ev_impossible_request_count,ev_missing_action_samples,cost_ev_departure_avoidable,cost_ev_departure_unavoidable,cost,cost_building_soc,cost_ev_departure,constraint_violation,reward,citylearn_reward,used_energy_reward,reward_bill_raw,reward_export_factor,reward_scale,citylearn_electricity_consumption_total,citylearn_carbon_emissions_total,citylearn_cost_total,citylearn_daily_peak_average,citylearn_all_time_peak_average,citylearn_ramping_average,citylearn_discomfort_proportion,citylearn_zero_net_energy,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_ev_0,action_ev_1,action_ev_2,action_ev_3,action_ev_4,action_ev_5,action_ev_6,action_ev_7
0.0,2285.0,5.0,0.6453567322562722,0.0,0.9976955056190491,0.4766275679168598,3.3348124694824257,3.3348124694824257,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2285.0,9.874730572104454,9.874730572104454,0.0,9.874730572104454,-0.0,0.0,0.6024333238601685,0.1632939577102661,0.14614999294281006,1.4431918034252167,0.1034877821803093,1.0219139665351866,1.4431918034252167,0.7,14.399999618530273,nan,0.0,0.9330127239227295,0.25,0.6294095516204834,0.9829629063606262,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05020579538847276,0.0,1.0,-1.4431918034252167,-5.74712375553926,1.0,1.4431918034252167,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2286.0,6.0,0.6453567322562722,0.0,0.9976955056190491,0.4766275679168598,3.3348124694824257,3.3348124694824257,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2286.0,9.671573489904404,9.671573489904404,0.0,9.671573489904404,-0.0,0.0,1.3519999980926514,0.16510973870754242,0.13529999554157257,1.3085638500640573,0.10504337400197983,1.0159347112876616,1.3085638500640573,0.7,14.399999618530273,nan,0.0,0.9330127239227295,0.25,0.5,1.0,0.3568958640098572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05020579538847276,0.0,1.0,-1.3085638500640573,0.5812285964607091,1.0,1.3085638500640573,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2287.0,7.0,0.6453567322562722,0.0,0.9976955056190491,0.4766275679168598,3.3348124694824257,3.3348124694824257,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2287.0,10.60603104904294,10.60603104904294,0.0,10.60603104904294,-0.0,0.0,1.3664000034332275,0.07837899774312973,0.12212999910116196,1.2953145624865101,0.11040598154067993,1.170969268220513,1.2953145624865101,0.7,14.399999618530273,nan,0.0,0.9330127239227295,0.25,0.370590478181839,0.9829629063606262,0.3568958640098572,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05020579538847276,0.0,1.0,-1.2953145624865101,-3.0276955202126965,1.0,1.2953145624865101,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2288.0,8.0,0.6453567322562722,0.0,0.9976955056190491,0.4766275679168598,3.3348124694824257,3.3348124694824257,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2288.0,6.854968179017305,6.854968179017305,0.0,6.854968179017305,-0.5133000183105468,0.039401862770318985,0.6785833239555359,0.08212614059448242,0.13526999950408936,0.9272715421762192,0.11962337046861649,0.8200143980291644,0.9272715421762192,0.7,14.399999618530273,nan,0.0,0.9330127239227295,0.25,0.25,0.9330127239227295,0.3568958640098572,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05020579538847276,0.0,1.0,-0.9272715421762192,-44.27133338510782,1.0,0.9272715421762192,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2289.0,9.0,0.6453567322562722,0.0,0.9976955056190491,0.4766275679168598,3.3348124694824257,3.3348124694824257,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2289.0,-4.053068406879902,0.0,4.053068406879902,-4.053068406879902,-3.3715001220703127,0.686633363366127,0.708299994468689,0.0769520103931427,0.15474000573158264,0.0,0.122483029961586,0.0,-0.4390202799577647,0.7,15.600000381469727,nan,0.0,0.9330127239227295,0.25,0.1464466154575348,0.8535534143447876,0.3568958640098572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05020579538847276,0.0,1.0,0.4390202799577647,-43.5,1.0,-0.4390202799577647,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2290.0,10.0,0.6453567322562722,0.0,0.9976955056190491,0.4766275679168598,3.3348124694824257,3.3348124694824257,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2290.0,-12.88934414088726,0.0,12.88934414088726,-12.88934414088726,-6.006099975585937,2.01610004901886,0.6672666668891907,0.08423823863267899,0.16676999628543854,0.0,0.14069323241710663,0.0,-1.5046891121482548,0.7,16.100000381469727,nan,0.0,0.9330127239227295,0.25,0.0669872984290123,0.75,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05020579538847276,0.0,1.0,1.5046891121482548,-14.5,1.0,-1.5046891121482548,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2291.0,11.0,0.5013559180147508,0.0,0.8152197599411011,0.3707659373115516,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,2291.0,-34.03043746948242,0.0,34.03043746948242,-34.03043746948242,-7.834349853515625,38.043102979660034,0.7250499725341797,0.07775692641735077,0.16646000742912292,0.0,0.13235579431056976,0.0,-3.965294811790443,0.7,16.700000762939453,nan,0.0,0.9330127239227295,0.25,0.017037086188793182,0.6294095516204834,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.965294811790443,0.0,1.0,-3.965294811790443,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2292.0,12.0,0.22917350600747502,0.0,0.3927686810493469,0.17022076298041633,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,2292.0,-57.84686667472124,0.0,57.84686667472124,-57.84686667472124,-8.924350341796876,61.35569703578949,0.6736500263214111,0.07927848398685455,0.15491999685764313,0.0,0.13295376300811768,0.0,-6.27314548243062,0.7,17.799999237060547,nan,0.0,0.9330127239227295,0.25,0.0,0.5,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27314548243062,0.0,1.0,-6.27314548243062,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2293.0,13.0,4.081702296416017e-18,0.0,6.938893903907228e-17,1.6326809185664067e-17,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,2293.0,-61.565527841448784,0.0,61.565527841448784,-61.565527841448784,-9.284449951171876,64.59971678256989,0.6857166886329651,0.07626058906316757,0.13989000022411346,0.0,0.1323041468858719,0.0,-6.0286811924765535,0.7,18.899999618530273,nan,0.0,0.9330127239227295,0.25,0.017037086188793182,0.370590478181839,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0286811924765535,0.0,1.0,-6.0286811924765535,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2294.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,2294.0,-35.51023453474045,0.0,35.51023453474045,-35.51023453474045,-9.03489990234375,39.854364693164825,0.6617833375930786,0.07324480265378952,0.12326999753713608,0.0,0.13096842169761658,0.0,-3.064142566548406,0.7,19.399999618530273,nan,0.0,0.9330127239227295,0.25,0.0669872984290123,0.25,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.064142566548406,0.0,1.0,-3.064142566548406,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2295.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,2295.0,-30.566975980997086,0.0,30.566975980997086,-30.566975980997086,-7.886099853515625,34.73877587914467,0.6378666758537292,0.056244999170303345,0.11800000071525574,0.0,0.130621999502182,0.0,-2.5248322313346026,0.7,18.899999618530273,nan,0.0,0.9330127239227295,0.25,0.1464466154575348,0.1464466154575348,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5248322313346026,0.0,1.0,-2.5248322313346026,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2296.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,2296.0,-14.99204321205616,0.0,14.99204321205616,-14.99204321205616,-5.993449951171875,23.015643060207367,0.5030500292778015,0.35325926542282104,0.1128000020980835,0.0,0.12685491144657135,0.0,-1.1837717540421453,0.7,18.299999237060547,nan,0.0,0.9330127239227295,0.25,0.25,0.0669872984290123,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1837717540421453,0.0,1.0,-1.1837717540421453,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2297.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2297.0,1.996909312903881,1.996909312903881,0.0,1.996909312903881,-3.08589990234375,6.251107342541218,2.8585166931152344,0.10504192858934402,0.11243999749422073,0.22453247813909843,0.12783752381801605,0.25527994185076797,0.22453247813909843,0.7,17.799999237060547,nan,0.0,0.9330127239227295,0.25,0.370590478181839,0.017037086188793182,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22453247813909843,0.0,1.0,0.22453247813909843,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2298.0,18.0,0.2347205176072962,0.0,0.36442863941192627,0.17335457988260336,0.0,0.0,0.0,0.5384615384615384,0.3648781915578899,0.0,1.0,2298.0,43.795616805553436,43.795616805553436,0.0,43.795616805553436,-0.7193500213623046,0.2583799362182617,0.8900333046913147,0.14570149779319763,0.11258000135421753,4.930510599277998,0.1333586573600769,5.8405246554450265,4.930510599277998,0.7,17.200000762939453,nan,0.0,0.9330127239227295,0.25,0.5,0.0,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.930510599277998,0.0,1.0,4.930510599277998,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2299.0,19.0,0.4694410352145924,0.0,0.7288572788238525,0.3467091597652067,0.0,0.0,0.0,0.5384615384615384,0.3648781915578899,0.0,1.0,2299.0,99.72842153045195,99.72842153045195,0.0,99.72842153045195,-0.0,0.0,1.212483286857605,0.09655358642339706,0.13958999514579773,13.921089877333857,0.13871866464614868,13.834193461972518,13.921089877333857,0.7,17.200000762939453,nan,0.0,0.9330127239227295,0.25,0.6294095516204834,0.017037086188793182,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.921089877333857,-0.005420318047633562,1.0,13.921089877333857,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2300.0,20.0,0.6338077713461483,0.0,0.9809269905090332,0.4680985843672862,2.078285522460941,2.078285522460941,1.0,0.5384615384615384,0.3648781915578899,0.0,1.0,2300.0,83.40894521342048,83.40894521342048,0.0,83.40894521342048,-0.0,0.0,0.8227166533470154,0.3943055272102356,0.15841999650001526,13.213644808780037,0.14075154066085815,11.739937543686043,13.213644808780037,0.7,16.700000762939453,nan,0.0,0.9330127239227295,0.25,0.75,0.0669872984290123,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032554726851613945,0.0,1.0,-13.213644808780037,-0.02481706440651655,1.0,13.213644808780037,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2301.0,21.0,0.6453503440408146,0.0,0.9976856112480164,0.47662284990298265,3.334117431640628,3.334117431640628,1.0,0.5384615384615384,0.3648781915578899,0.0,1.0,2301.0,64.23393985629082,64.23393985629082,0.0,64.23393985629082,-0.0,0.0,3.1840333938598633,0.3876182436943054,0.17937999963760376,11.522284108143309,0.12765008211135864,8.199467696991595,11.522284108143309,0.7,15.0,nan,0.0,0.9330127239227295,0.25,0.8535534143447876,0.1464466154575348,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501953802610699,0.0,1.0,-11.522284108143309,-0.04555708431577927,1.0,11.522284108143309,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2302.0,22.0,0.6453503440408146,0.0,0.9976856112480164,0.47662284990298265,3.334117431640628,3.334117431640628,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2302.0,52.117878049612045,52.117878049612045,0.0,52.117878049612045,-0.0,0.0,3.13100004196167,0.08245188742876053,0.217739999294281,11.34814672974195,0.11932815611362457,6.219130288214954,11.34814672974195,0.7,14.399999618530273,nan,0.0,0.9330127239227295,0.25,0.9330127239227295,0.25,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501953802610699,0.0,1.0,-11.34814672974195,-0.1053888266661767,1.0,11.34814672974195,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2303.0,23.0,0.6453503440408146,0.0,0.9976856112480164,0.47662284990298265,3.334117431640628,3.334117431640628,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2303.0,51.109661877155304,51.109661877155304,0.0,51.109661877155304,-0.0,0.0,0.7108833193778992,0.07277614623308182,0.19558000564575195,9.996027958486508,0.10996071249246597,5.620054835261023,9.996027958486508,0.7,14.399999618530273,nan,0.0,0.9330127239227295,0.25,0.9829629063606262,0.370590478181839,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501953802610699,0.0,1.0,-9.996027958486508,-0.07877127413002276,1.0,9.996027958486508,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2304.0,0.0,0.6453503440408146,0.0,0.9976856112480164,0.47662284990298265,3.334117431640628,3.334117431640628,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2304.0,44.88670660555363,44.88670660555363,0.0,44.88670660555363,-0.0,0.0,0.6341500282287598,0.07422834634780884,0.18700000643730164,8.393814424187799,0.09515195339918137,4.271057815174365,8.393814424187799,0.7,14.399999618530273,nan,0.0,0.9330127239227295,0.25,1.0,0.5,0.3568958640098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501953802610699,0.0,1.0,-8.393814424187799,-0.11885556902208515,1.0,8.393814424187799,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2305.0,1.0,0.6453503440408146,0.0,0.9976856112480164,0.47662284990298265,3.334117431640628,3.334117431640628,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2305.0,28.672923609614372,28.672923609614372,0.0,28.672923609614372,-0.0,0.0,0.6456666588783264,0.07263113558292389,0.17399999499320984,4.9890885645135885,0.0966637060046196,2.7716310580926797,4.9890885645135885,0.7,13.300000190734863,nan,0.0,0.9330127239227295,0.25,0.9829629063606262,0.6294095516204834,0.8019377589225769,0.09903113543987274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501953802610699,0.0,1.0,-4.9890885645135885,-0.2598492885662612,1.0,4.9890885645135885,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2306.0,2.0,0.6453503440408146,0.0,0.9976856112480164,0.47662284990298265,3.334117431640628,3.334117431640628,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2306.0,15.065644465386868,15.065644465386868,0.0,15.065644465386868,-0.0,0.0,0.6330000162124634,0.07650437206029892,0.15977999567985535,2.40718860759375,0.11030707508325577,1.661847175221066,2.40718860759375,0.7,14.399999618530273,nan,0.0,0.9330127239227295,0.25,0.9330127239227295,0.75,0.8019377589225769,0.09903113543987274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501953802610699,0.0,1.0,-2.40718860759375,-3.55411207911224,1.0,2.40718860759375,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2307.0,3.0,0.6453503440408146,0.0,0.9976856112480164,0.47662284990298265,3.334117431640628,3.334117431640628,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2307.0,8.301743596792221,8.301743596792221,0.0,8.301743596792221,-0.0,0.0,0.6637166738510132,0.06852671504020691,0.14666999876499176,1.2176167230887933,0.09318528324365616,0.773600328483292,1.2176167230887933,0.7,14.399999618530273,nan,0.0,0.9330127239227295,0.25,0.8535534143447876,0.8535534143447876,0.8019377589225769,0.09903113543987274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501953802610699,0.0,1.0,-1.2176167230887933,-15.652269980848107,1.0,1.2176167230887933,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2308.0,4.0,0.6453503440408146,0.0,0.9976856112480164,0.47662284990298265,3.334117431640628,3.334117431640628,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2308.0,9.522692706435919,9.522692706435919,0.0,9.522692706435919,-0.0,0.0,0.6004499793052673,0.07444480806589127,0.1337900012731552,1.2740410693179274,0.07890798151493073,0.7514164600518112,1.2740410693179274,0.7,13.899999618530273,nan,0.0,0.9330127239227295,0.25,0.75,0.9330127239227295,0.8019377589225769,0.09903113543987274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501953802610699,0.0,1.0,-1.2740410693179274,-10.810875132366368,1.0,1.2740410693179274,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2309.0,5.0,0.6453503440408146,0.0,0.9976856112480164,0.47662284990298265,3.334117431640628,3.334117431640628,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2309.0,10.520483776926994,10.520483776926994,0.0,10.520483776926994,-0.0,0.0,0.6473833322525024,0.0833997055888176,0.11875999718904495,1.249412623775243,0.0782618448138237,0.8233524687162103,1.249412623775243,0.7,13.899999618530273,nan,0.0,0.9330127239227295,0.25,0.6294095516204834,0.9829629063606262,0.8019377589225769,0.09903113543987274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501953802610699,0.0,1.0,-1.249412623775243,-6.035489991028088,1.0,1.249412623775243,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,2310.0,6.0,0.6453503440408146,0.0,0.9976856112480164,0.47662284990298265,3.334117431640628,3.334117431640628,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,2310.0,8.532108206301928,8.532108206301928,0.0,8.532108206301928,-0.0,0.0,0.7184000015258789,0.1557198017835617,0.1149900034070015,0.981107151711564,0.0829666331410408,0.7078802914719157,0.981107151711564,0.7,13.899999618530273,nan,0.0,0.9330127239227295,0.25,0.5,1.0,0.8019377589225769,0.09903113543987274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501953802610699,0.0,1.0,-0.981107151711564,-4.276207754836815,1.0,0.981107151711564,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
