non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
18.1,2.64,41.36,0.0,0.0
18.9,1.68,41.58,0.0,0.0
15.2,3.48,34.9,0.0,0.0
10.6,0.72,27.6,0.0,0.0
11.7,0.48,29.05,0.0,0.0
6.8,0.6,19.99,0.0,0.0
9.7,0.24,24.97,0.0,0.0
5.8,0.12,17.67,0.0,0.0
6.1,0.48,17.94,0.0,0.0
5.6,0.48,16.5,0.0,0.0
5.4,1.68,16.7,0.0,0.0
9.7,23.28,32.34,0.0,0.0
12.8,9.12,41.11,0.0,0.0
9.3,5.4,37.97,0.0,0.0
7.1,5.4,36.41,0.0,0.0
7.7,1.08,38.84,0.0,0.0
10.1,0.48,43.11,0.0,0.0
9.7,2.76,43.36,0.0,0.0
12.9,1.56,49.33,0.0,0.0
11.8,3.48,47.74,0.0,0.0
11.9,0.72,44.29,0.0,0.0
10.7,1.08,39.51,0.0,0.0
12.8,5.76,40.39,0.0,0.0
11.0,2.28,34.19,0.0,0.0
16.5,2.28,40.62,0.0,0.0
24.2,2.28,48.81,0.0,0.0
17.0,2.28,38.02,0.0,0.0
8.8,0.6,25.22,0.0,0.0
7.3,0.48,22.72,0.0,0.0
11.0,0.12,28.02,0.0,0.0
6.2,2.4,18.6,0.0,0.0
10.1,0.24,24.16,0.0,0.0
11.5,0.12,24.86,0.0,0.0
11.5,0.48,23.14,0.0,0.0
11.3,6.96,22.81,0.0,0.0
12.1,8.28,30.42,0.0,0.0
15.8,10.8,41.27,0.0,0.0
12.6,0.72,39.56,0.0,0.0
13.2,12.96,41.91,0.0,0.0
12.8,3.12,41.36,0.0,0.0
12.5,0.6,42.14,0.0,0.0
10.7,2.52,42.52,0.0,0.0
11.5,2.64,47.37,0.0,0.0
12.6,0.72,50.19,0.0,0.0
11.5,1.2,48.5,0.0,0.0
11.1,1.32,46.97,0.0,0.0
12.9,8.88,45.4,0.0,0.0
14.1,1.8,42.87,0.0,0.0
18.3,5.28,46.92,0.0,0.0
22.1,1.2,49.77,0.0,0.0
15.4,2.16,40.04,0.0,0.0
13.9,0.36,35.32,0.0,0.0
11.8,0.24,30.62,0.0,0.0
14.0,0.72,32.39,0.0,0.0
15.2,0.24,32.77,0.0,0.0
13.0,1.68,28.65,0.0,0.0
12.0,1.08,26.75,0.0,0.0
12.7,0.48,27.32,0.0,0.0
11.7,2.4,25.9,0.0,0.0
11.8,15.84,32.48,0.0,0.0
15.8,15.12,42.92,0.0,0.0
13.0,13.32,41.31,0.0,0.0
13.8,6.96,44.89,0.0,0.0
10.5,3.12,43.35,0.0,0.0
10.5,0.36,43.83,0.0,0.0
12.4,1.56,47.02,0.0,0.0
12.9,4.92,48.92,0.0,0.0
12.1,2.52,49.63,0.0,0.0
11.3,0.96,46.93,0.0,0.0
15.8,0.84,48.73,0.0,0.0
16.8,1.32,44.74,0.0,0.0
16.1,3.96,39.95,0.0,0.0
17.4,2.04,40.06,0.0,0.0
17.5,1.92,39.51,0.0,0.0
18.3,2.16,39.58,0.0,0.0
16.0,1.56,35.42,0.0,0.0
17.7,0.6,37.29,0.0,0.0
10.9,0.24,27.29,0.0,0.0
13.9,0.36,29.61,0.0,0.0
8.6,0.12,20.4,0.0,0.0
7.1,0.12,17.93,0.0,0.0
11.4,0.72,24.33,0.0,0.0
12.7,5.28,26.39,0.0,0.0
10.7,11.16,25.32,0.0,0.0
17.0,21.24,38.13,0.0,0.0
14.2,0.48,37.88,0.0,0.0
14.5,6.12,41.5,0.0,0.0
13.6,1.92,41.15,0.0,0.0
11.7,0.72,40.39,0.0,0.0
12.2,3.24,43.43,0.0,0.0
13.0,1.32,47.65,0.0,0.0
16.2,0.84,53.05,0.0,0.0
12.3,2.28,50.32,0.0,0.0
16.2,6.0,53.43,0.0,0.0
12.4,3.0,46.13,0.0,0.0
15.5,2.64,42.91,0.0,0.0
14.0,2.28,38.38,0.0,0.0
16.2,2.64,39.59,0.0,0.0
17.0,0.48,38.56,0.0,0.0
15.9,1.68,35.55,0.0,0.0
7.3,0.72,22.36,0.0,0.0
12.4,0.12,28.86,0.0,0.0
6.9,0.12,20.19,0.0,0.0
5.6,0.36,18.1,0.0,0.0
5.6,0.12,18.14,0.0,0.0
6.6,0.84,19.55,0.0,0.0
6.3,5.4,19.88,0.0,0.0
5.8,8.4,26.4,0.0,0.0
8.5,6.36,35.0,0.0,0.0
11.6,21.12,41.22,0.0,0.0
6.8,7.44,37.34,0.0,0.0
8.7,8.28,40.26,0.0,0.0
6.7,6.24,37.6,0.0,0.0
14.4,0.72,47.46,0.0,0.0
10.5,6.24,46.85,0.0,0.0
12.4,5.16,51.36,0.0,0.0
12.1,4.44,51.26,0.0,0.0
11.6,1.2,50.28,0.0,0.0
10.8,5.52,45.98,0.0,0.0
12.0,1.8,40.17,0.0,0.0
10.9,2.04,36.56,0.0,0.0
10.1,2.52,34.3,0.0,0.0
15.3,1.68,39.95,0.0,0.0
9.9,0.48,30.23,0.0,0.0
7.7,0.48,25.65,0.0,0.0
13.8,0.36,33.11,0.0,0.0
12.3,0.0,28.6,0.0,0.0
12.1,0.24,27.14,0.0,0.0
11.0,1.56,24.59,0.0,0.0
5.1,0.36,14.62,0.0,0.0
10.8,0.36,24.04,0.0,0.0
6.6,3.12,23.97,0.0,0.0
7.1,4.92,28.99,0.0,0.0
7.3,5.28,33.77,0.0,0.0
7.8,12.12,37.43,0.0,0.0
12.6,10.44,43.34,0.0,0.0
7.5,1.68,38.35,0.0,0.0
11.7,1.08,44.65,0.0,0.0
11.0,6.6,47.62,0.0,0.0
12.1,5.52,51.51,0.0,0.0
6.6,5.04,46.64,0.0,0.0
11.2,1.44,49.95,0.0,0.0
13.6,1.8,48.28,0.0,0.0
14.7,10.8,43.29,0.0,0.0
16.1,2.76,42.75,0.0,0.0
17.5,1.68,42.12,0.0,0.0
16.5,1.44,38.71,0.0,0.0
9.0,3.48,26.65,0.0,0.0
8.2,0.12,23.76,0.0,0.0
7.6,0.12,21.22,0.0,0.0
6.4,0.24,18.19,0.0,0.0
5.9,0.12,16.62,0.0,0.0
5.9,0.12,15.73,0.0,0.0
5.3,0.36,14.09,0.0,0.0
5.8,0.72,15.75,0.0,0.0
9.8,6.6,30.27,0.0,0.0
10.5,2.76,36.4,0.0,0.0
12.2,12.24,40.68,0.0,0.0
13.9,7.08,44.47,0.0,0.0
14.5,5.04,45.86,0.0,0.0
9.5,3.36,41.42,0.0,0.0
9.6,0.48,43.52,0.0,0.0
12.6,2.28,51.18,0.0,0.0
17.1,2.76,56.07,0.0,0.0
13.4,1.68,55.15,0.0,0.0
15.0,3.72,55.81,0.0,0.0
15.4,3.24,54.63,0.0,0.0
18.9,6.24,51.49,0.0,0.0
15.9,0.84,45.2,0.0,0.0
21.8,1.32,47.43,0.0,0.0
19.9,1.8,42.34,0.0,0.0
10.3,0.24,28.6,0.0,0.0
10.6,0.24,26.58,0.0,0.0
7.2,0.12,19.94,0.0,0.0
6.9,0.12,17.17,0.0,0.0
6.2,0.24,14.0,0.0,0.0
6.2,4.08,12.62,0.0,0.0
6.3,0.84,11.65,0.0,0.0
7.1,4.08,12.31,0.0,0.0
9.7,15.0,21.0,0.0,0.0
13.2,6.36,28.15,0.0,0.0
12.4,12.0,30.19,0.0,0.0
7.0,1.92,26.31,0.0,0.0
10.0,2.52,30.78,0.0,0.0
8.8,1.68,30.27,0.0,0.0
9.1,0.96,31.93,0.0,0.0
13.3,0.48,40.39,0.0,0.0
13.2,3.12,44.43,0.0,0.0
12.8,0.48,45.47,0.0,0.0
11.6,0.6,43.94,0.0,0.0
12.8,4.92,40.57,0.0,0.0
11.2,1.08,31.1,0.0,0.0
13.7,2.52,32.06,0.0,0.0
19.1,1.32,36.69,0.0,0.0
15.8,0.96,30.67,0.0,0.0
9.2,0.6,20.79,0.0,0.0
10.1,1.08,20.64,0.0,0.0
13.2,0.48,23.48,0.0,0.0
6.6,0.12,14.01,0.0,0.0
10.3,0.12,18.65,0.0,0.0
11.0,0.24,19.29,0.0,0.0
13.7,1.08,22.99,0.0,0.0
10.8,4.2,18.82,0.0,0.0
11.7,9.6,23.18,0.0,0.0
13.8,9.12,29.51,0.0,0.0
12.4,3.48,30.73,0.0,0.0
12.4,4.92,34.13,0.0,0.0
12.6,0.6,35.81,0.0,0.0
10.1,5.28,33.89,0.0,0.0
10.5,1.32,36.52,0.0,0.0
11.3,1.56,40.33,0.0,0.0
13.1,1.08,45.86,0.0,0.0
10.9,0.96,43.19,0.0,0.0
11.3,2.52,40.93,0.0,0.0
13.0,3.48,38.18,0.0,0.0
12.9,3.84,33.47,0.0,0.0
19.7,3.72,40.65,0.0,0.0
20.6,0.84,40.17,0.0,0.0
16.8,3.6,33.12,0.0,0.0
14.5,1.8,28.73,0.0,0.0
14.0,0.12,26.94,0.0,0.0
14.4,0.6,25.73,0.0,0.0
12.3,0.24,21.61,0.0,0.0
13.5,0.72,22.7,0.0,0.0
13.7,0.24,23.04,0.0,0.0
11.3,0.84,19.97,0.0,0.0
11.3,1.44,20.67,0.0,0.0
14.1,18.84,28.2,0.0,0.0
13.5,7.44,30.12,0.0,0.0
14.6,11.04,36.17,0.0,0.0
14.8,2.64,39.47,0.0,0.0
11.6,4.08,34.94,0.0,0.0
10.0,3.0,33.69,0.0,0.0
9.1,2.28,34.25,0.0,0.0
12.5,0.24,41.87,0.0,0.0
12.2,1.56,43.5,0.0,0.0
11.1,3.12,41.58,0.0,0.0
12.8,1.32,41.11,0.0,0.0
14.1,1.32,38.48,0.0,0.0
13.4,1.56,33.74,0.0,0.0
18.2,6.6,38.55,0.0,0.0
21.2,1.68,40.81,0.0,0.0
15.8,0.96,31.51,0.0,0.0
13.7,0.48,26.75,0.0,0.0
15.8,0.48,28.68,0.0,0.0
11.3,2.04,22.05,0.0,0.0
6.8,0.6,15.37,0.0,0.0
8.0,0.12,15.68,0.0,0.0
11.7,0.12,20.33,0.0,0.0
11.4,0.6,19.72,0.0,0.0
12.5,7.68,20.89,0.0,0.0
9.8,12.6,22.14,0.0,0.0
12.7,10.32,31.33,0.0,0.0
13.7,3.48,35.26,0.0,0.0
13.7,2.04,36.76,0.0,0.0
13.3,2.52,37.15,0.0,0.0
12.1,1.2,36.98,0.0,0.0
10.4,7.2,36.31,0.0,0.0
12.1,1.2,41.28,0.0,0.0
15.6,0.72,47.17,0.0,0.0
13.7,1.08,43.55,0.0,0.0
19.4,12.84,48.85,0.0,0.0
12.5,3.0,36.44,0.0,0.0
16.1,0.72,36.6,0.0,0.0
17.9,3.84,37.23,0.0,0.0
18.5,1.44,36.5,0.0,0.0
15.3,4.08,30.61,0.0,0.0
14.1,0.72,27.53,0.0,0.0
8.9,0.72,19.15,0.0,0.0
12.7,0.36,22.51,0.0,0.0
8.0,0.0,15.39,0.0,0.0
5.7,0.0,11.97,0.0,0.0
6.0,0.24,11.75,0.0,0.0
7.5,1.44,13.62,0.0,0.0
5.9,6.0,11.85,0.0,0.0
5.7,11.16,14.31,0.0,0.0
6.4,5.4,18.19,0.0,0.0
9.9,10.56,27.68,0.0,0.0
7.2,2.52,28.57,0.0,0.0
9.0,5.52,33.82,0.0,0.0
7.2,3.72,32.7,0.0,0.0
13.0,0.72,42.57,0.0,0.0
12.1,10.8,43.97,0.0,0.0
12.7,5.16,46.34,0.0,0.0
17.1,3.84,50.98,0.0,0.0
11.1,1.8,40.73,0.0,0.0
10.6,4.08,37.29,0.0,0.0
12.5,0.6,36.8,0.0,0.0
11.4,1.44,33.56,0.0,0.0
10.6,2.28,31.12,0.0,0.0
14.5,1.32,35.46,0.0,0.0
12.3,1.08,31.16,0.0,0.0
7.7,0.72,23.78,0.0,0.0
11.5,1.2,29.25,0.0,0.0
11.3,0.24,27.81,0.0,0.0
11.5,0.24,27.32,0.0,0.0
11.8,0.36,27.01,0.0,0.0
5.6,0.24,16.65,0.0,0.0
11.7,1.44,26.82,0.0,0.0
7.1,5.64,18.74,0.0,0.0
7.4,1.32,20.32,0.0,0.0
9.3,5.76,26.48,0.0,0.0
8.2,6.24,27.83,0.0,0.0
13.1,7.68,35.49,0.0,0.0
7.6,2.88,27.14,0.0,0.0
7.7,1.68,28.51,0.0,0.0
11.8,3.24,36.46,0.0,0.0
12.0,1.68,38.37,0.0,0.0
7.4,4.08,32.64,0.0,0.0
13.3,1.32,39.18,0.0,0.0
14.9,1.44,38.76,0.0,0.0
17.9,2.04,38.99,0.0,0.0
18.1,2.64,37.68,0.0,0.0
17.4,1.08,35.79,0.0,0.0
16.7,0.6,34.25,0.0,0.0
9.8,0.6,23.15,0.0,0.0
8.7,1.56,21.6,0.0,0.0
6.8,0.24,18.52,0.0,0.0
6.2,0.24,17.46,0.0,0.0
6.9,0.12,18.35,0.0,0.0
7.5,0.24,19.26,0.0,0.0
5.8,0.72,16.31,0.0,0.0
5.9,0.96,16.76,0.0,0.0
9.3,9.6,25.08,0.0,0.0
9.2,8.52,26.48,0.0,0.0
11.9,12.96,32.87,0.0,0.0
13.5,10.2,37.39,0.0,0.0
13.1,6.24,37.33,0.0,0.0
9.6,4.8,33.37,0.0,0.0
11.4,1.44,39.38,0.0,0.0
13.5,2.4,46.95,0.0,0.0
13.6,2.76,50.55,0.0,0.0
11.2,1.32,48.47,0.0,0.0
14.1,1.68,50.78,0.0,0.0
13.3,0.48,46.09,0.0,0.0
16.4,2.52,42.56,0.0,0.0
20.2,2.52,45.36,0.0,0.0
21.4,1.32,45.04,0.0,0.0
15.4,3.72,35.84,0.0,0.0
12.3,0.6,30.55,0.0,0.0
10.9,0.24,27.36,0.0,0.0
9.1,1.2,23.87,0.0,0.0
8.5,0.48,21.58,0.0,0.0
6.4,0.24,17.2,0.0,0.0
5.5,0.12,15.83,0.0,0.0
5.5,1.8,15.61,0.0,0.0
5.8,3.96,16.23,0.0,0.0
9.8,11.64,30.34,0.0,0.0
13.6,6.96,39.89,0.0,0.0
10.8,14.88,37.85,0.0,0.0
7.7,3.6,36.34,0.0,0.0
7.8,1.8,38.19,0.0,0.0
6.8,0.84,38.56,0.0,0.0
8.8,0.72,43.32,0.0,0.0
11.7,1.56,50.32,0.0,0.0
11.6,0.96,52.88,0.0,0.0
12.5,0.96,53.22,0.0,0.0
12.1,0.6,52.14,0.0,0.0
11.9,1.56,48.61,0.0,0.0
13.0,4.08,43.55,0.0,0.0
15.7,3.12,44.46,0.0,0.0
19.0,1.08,46.32,0.0,0.0
15.6,1.2,39.86,0.0,0.0
10.4,2.88,30.62,0.0,0.0
9.6,0.24,28.14,0.0,0.0
7.6,0.24,23.55,0.0,0.0
6.8,0.12,20.64,0.0,0.0
5.8,0.24,18.52,0.0,0.0
15.1,0.36,32.98,0.0,0.0
6.6,0.96,17.34,0.0,0.0
6.8,7.44,18.07,0.0,0.0
11.2,4.92,28.66,0.0,0.0
14.7,6.0,35.82,0.0,0.0
12.6,11.64,33.29,0.0,0.0
12.1,3.0,33.24,0.0,0.0
10.1,9.36,29.56,0.0,0.0
10.1,2.88,31.72,0.0,0.0
12.8,2.28,39.13,0.0,0.0
13.9,0.72,42.44,0.0,0.0
12.7,0.96,39.66,0.0,0.0
10.6,1.32,35.41,0.0,0.0
11.5,0.72,36.0,0.0,0.0
14.8,6.0,40.53,0.0,0.0
15.5,4.2,40.24,0.0,0.0
21.7,1.32,47.55,0.0,0.0
21.1,2.76,45.51,0.0,0.0
16.9,3.0,38.98,0.0,0.0
13.4,1.32,33.35,0.0,0.0
6.6,0.24,22.32,0.0,0.0
6.0,0.48,21.42,0.0,0.0
7.2,0.6,23.27,0.0,0.0
6.3,1.44,20.22,0.0,0.0
5.2,0.36,17.88,0.0,0.0
6.6,0.6,20.35,0.0,0.0
13.7,8.28,33.43,0.0,0.0
11.5,20.76,31.16,0.0,0.0
14.0,15.96,37.9,0.0,0.0
15.1,9.48,42.78,0.0,0.0
11.5,3.96,39.84,0.0,0.0
10.7,1.44,42.31,0.0,0.0
12.6,4.8,47.06,0.0,0.0
11.7,1.44,48.02,0.0,0.0
14.5,1.2,51.65,0.0,0.0
12.8,2.28,49.73,0.0,0.0
11.3,0.96,47.84,0.0,0.0
13.2,2.52,48.91,0.0,0.0
13.6,3.36,45.99,0.0,0.0
18.6,3.96,48.74,0.0,0.0
16.0,1.8,44.32,0.0,0.0
17.7,3.0,45.64,0.0,0.0
17.4,3.24,44.4,0.0,0.0
14.6,0.6,40.15,0.0,0.0
11.9,1.32,35.71,0.0,0.0
6.0,2.64,25.21,0.0,0.0
6.5,2.28,25.19,0.0,0.0
6.1,0.36,24.07,0.0,0.0
5.8,0.24,22.89,0.0,0.0
5.7,1.92,18.51,0.0,0.0
5.5,2.64,13.4,0.0,0.0
7.2,11.04,15.08,0.0,0.0
8.5,17.52,15.61,0.0,0.0
11.4,8.76,21.18,0.0,0.0
7.9,4.2,18.86,0.0,0.0
8.0,3.0,22.54,0.0,0.0
9.5,4.2,27.55,0.0,0.0
10.6,0.48,30.25,0.0,0.0
10.8,0.6,31.5,0.0,0.0
12.1,1.8,32.8,0.0,0.0
10.5,6.24,28.62,0.0,0.0
11.4,0.96,28.57,0.0,0.0
13.3,2.04,30.27,0.0,0.0
17.8,3.48,34.64,0.0,0.0
15.8,1.32,30.31,0.0,0.0
15.9,0.96,29.59,0.0,0.0
11.5,2.28,22.66,0.0,0.0
10.6,0.84,19.21,0.0,0.0
7.6,1.08,13.76,0.0,0.0
6.5,0.48,12.05,0.0,0.0
6.2,1.08,9.69,0.0,0.0
7.2,0.12,8.97,0.0,0.0
6.6,0.24,7.4,0.0,0.0
5.9,0.6,5.71,0.0,0.0
7.6,0.84,6.14,0.0,0.0
6.3,8.16,5.16,0.0,0.0
8.9,8.52,7.11,0.0,0.0
7.6,16.08,7.84,0.0,0.0
10.0,2.28,12.28,0.0,0.0
7.7,4.8,11.96,0.0,0.0
7.7,9.6,12.65,0.0,0.0
7.1,4.8,13.53,0.0,0.0
12.0,3.0,21.29,0.0,0.0
7.3,0.96,19.18,0.0,0.0
13.0,9.36,26.57,0.0,0.0
6.7,5.28,19.09,0.0,0.0
9.7,6.72,17.49,0.0,0.0
11.8,5.88,15.65,0.0,0.0
13.4,2.76,15.34,0.0,0.0
13.5,1.68,14.31,0.0,0.0
13.7,2.88,12.11,0.0,0.0
10.3,1.92,7.5,0.0,0.0
6.7,1.32,4.15,0.0,0.0
7.8,3.84,4.04,0.0,0.0
10.4,0.36,4.82,0.0,0.0
6.2,0.6,2.01,0.0,0.0
5.3,0.6,1.47,0.0,0.0
8.0,0.12,1.98,0.0,0.0
12.9,1.44,3.66,0.0,0.0
7.7,2.88,2.79,0.0,0.0
6.8,6.72,4.57,0.0,0.0
8.6,6.6,9.5,0.0,0.0
7.5,19.8,10.77,0.0,0.0
12.2,8.28,16.28,0.0,0.0
8.5,4.44,14.67,0.0,0.0
10.5,0.96,19.14,0.0,0.0
13.6,8.88,26.58,0.0,0.0
7.5,3.96,21.82,0.0,0.0
9.3,3.24,24.12,0.0,0.0
15.3,4.08,30.43,0.0,0.0
13.1,4.8,25.34,0.0,0.0
13.3,10.8,23.31,0.0,0.0
14.8,3.36,24.06,0.0,0.0
12.1,6.48,19.65,0.0,0.0
16.2,1.56,23.19,0.0,0.0
9.1,1.32,12.63,0.0,0.0
7.5,0.24,9.87,0.0,0.0
6.8,0.36,9.01,0.0,0.0
6.8,0.72,8.32,0.0,0.0
6.1,0.36,7.0,0.0,0.0
6.3,0.12,7.21,0.0,0.0
5.7,0.36,6.46,0.0,0.0
6.5,6.72,6.96,0.0,0.0
8.6,3.48,12.34,0.0,0.0
8.3,10.8,16.15,0.0,0.0
9.8,15.36,22.97,0.0,0.0
9.0,11.16,24.98,0.0,0.0
8.5,3.24,26.19,0.0,0.0
6.9,2.4,25.72,0.0,0.0
6.6,0.48,27.95,0.0,0.0
12.3,4.08,36.07,0.0,0.0
9.3,1.44,31.24,0.0,0.0
7.1,1.08,26.84,0.0,0.0
8.2,0.36,27.18,0.0,0.0
9.2,4.92,27.5,0.0,0.0
16.9,3.36,36.7,0.0,0.0
15.7,5.04,33.35,0.0,0.0
17.1,1.56,34.25,0.0,0.0
13.8,0.96,28.42,0.0,0.0
11.8,2.52,24.76,0.0,0.0
8.8,0.12,19.39,0.0,0.0
6.9,0.48,15.59,0.0,0.0
6.8,0.24,14.03,0.0,0.0
6.3,0.48,12.01,0.0,0.0
5.4,0.0,10.45,0.0,0.0
5.5,0.6,10.37,0.0,0.0
6.4,6.24,10.84,0.0,0.0
8.0,22.8,16.67,0.0,0.0
7.3,6.6,18.72,0.0,0.0
7.2,6.6,22.61,0.0,0.0
7.0,2.4,26.12,0.0,0.0
6.1,4.56,27.81,0.0,0.0
6.2,2.04,30.2,0.0,0.0
11.6,1.56,40.09,0.0,0.0
10.7,0.6,40.22,0.0,0.0
13.6,1.56,44.2,0.0,0.0
7.4,0.84,35.02,0.0,0.0
12.1,1.92,40.05,0.0,0.0
9.9,0.96,33.8,0.0,0.0
14.8,0.84,38.06,0.0,0.0
16.5,5.4,38.67,0.0,0.0
15.9,4.8,36.15,0.0,0.0
16.4,2.04,35.24,0.0,0.0
10.6,2.04,25.55,0.0,0.0
7.0,2.16,19.04,0.0,0.0
9.2,0.36,20.69,0.0,0.0
6.9,0.0,14.87,0.0,0.0
11.1,0.36,19.93,0.0,0.0
10.9,0.12,18.36,0.0,0.0
7.3,2.52,12.1,0.0,0.0
12.1,4.8,17.89,0.0,0.0
14.3,11.52,24.93,0.0,0.0
13.7,10.8,27.55,0.0,0.0
13.7,10.92,31.4,0.0,0.0
12.3,5.52,30.58,0.0,0.0
12.1,1.92,33.43,0.0,0.0
11.8,1.56,34.89,0.0,0.0
12.2,0.84,38.62,0.0,0.0
10.7,2.16,38.41,0.0,0.0
12.4,1.2,40.35,0.0,0.0
11.8,4.68,37.01,0.0,0.0
13.3,1.44,37.1,0.0,0.0
14.8,2.52,37.17,0.0,0.0
14.9,3.36,35.17,0.0,0.0
18.1,1.56,38.62,0.0,0.0
18.4,3.0,38.41,0.0,0.0
16.1,1.68,34.42,0.0,0.0
14.3,1.92,30.67,0.0,0.0
11.6,1.32,25.39,0.0,0.0
7.0,0.6,17.98,0.0,0.0
12.7,0.48,26.57,0.0,0.0
12.3,0.36,23.99,0.0,0.0
5.6,0.0,12.74,0.0,0.0
6.7,1.32,14.46,0.0,0.0
12.7,6.6,24.26,0.0,0.0
10.7,20.76,23.64,0.0,0.0
14.2,13.8,32.38,0.0,0.0
14.3,12.24,36.62,0.0,0.0
7.7,6.72,29.55,0.0,0.0
11.1,3.12,37.67,0.0,0.0
12.8,3.48,41.57,0.0,0.0
12.8,0.72,43.44,0.0,0.0
12.5,2.16,44.14,0.0,0.0
11.3,1.32,42.72,0.0,0.0
12.0,2.64,42.19,0.0,0.0
12.4,1.44,40.2,0.0,0.0
12.4,1.08,36.99,0.0,0.0
17.8,2.04,42.99,0.0,0.0
15.8,2.16,38.59,0.0,0.0
19.6,2.16,42.81,0.0,0.0
16.4,1.44,36.39,0.0,0.0
15.8,2.64,33.98,0.0,0.0
13.8,0.72,29.76,0.0,0.0
6.9,1.44,18.39,0.0,0.0
7.6,0.12,19.11,0.0,0.0
5.6,1.68,15.4,0.0,0.0
6.0,0.24,15.64,0.0,0.0
5.4,0.36,14.18,0.0,0.0
6.2,6.72,14.66,0.0,0.0
5.7,5.52,16.94,0.0,0.0
8.3,15.12,24.86,0.0,0.0
8.2,7.92,28.49,0.0,0.0
6.5,2.16,29.52,0.0,0.0
5.8,2.28,31.07,0.0,0.0
10.4,2.04,38.79,0.0,0.0
10.4,1.08,40.46,0.0,0.0
10.9,0.96,43.03,0.0,0.0
12.3,2.16,45.5,0.0,0.0
12.0,4.2,42.51,0.0,0.0
12.2,1.68,39.64,0.0,0.0
12.4,3.96,37.93,0.0,0.0
14.1,1.8,38.76,0.0,0.0
15.6,0.84,39.46,0.0,0.0
15.3,2.52,37.71,0.0,0.0
16.3,2.64,37.68,0.0,0.0
8.3,1.2,24.02,0.0,0.0
8.9,0.6,24.07,0.0,0.0
6.3,0.48,19.18,0.0,0.0
6.2,0.48,17.65,0.0,0.0
5.9,0.24,16.27,0.0,0.0
6.7,0.36,16.73,0.0,0.0
5.8,0.48,14.47,0.0,0.0
6.9,1.44,15.78,0.0,0.0
6.3,7.56,18.15,0.0,0.0
7.4,8.28,23.88,0.0,0.0
9.4,10.68,30.87,0.0,0.0
7.6,7.8,30.82,0.0,0.0
7.7,5.4,34.07,0.0,0.0
8.8,6.36,36.5,0.0,0.0
6.6,9.36,34.49,0.0,0.0
12.5,3.0,44.22,0.0,0.0
7.3,1.2,35.8,0.0,0.0
7.2,7.68,34.28,0.0,0.0
10.4,3.12,35.39,0.0,0.0
8.3,2.88,30.02,0.0,0.0
11.4,8.04,33.16,0.0,0.0
14.3,1.44,35.71,0.0,0.0
13.1,2.04,32.2,0.0,0.0
12.0,0.84,29.23,0.0,0.0
9.7,0.84,24.55,0.0,0.0
6.5,0.96,18.54,0.0,0.0
9.0,0.72,21.44,0.0,0.0
12.7,0.24,26.15,0.0,0.0
8.4,0.48,18.63,0.0,0.0
6.7,0.24,15.55,0.0,0.0
7.9,0.36,17.04,0.0,0.0
10.7,0.96,21.19,0.0,0.0
6.2,2.52,17.03,0.0,0.0
8.9,7.56,24.97,0.0,0.0
7.0,14.28,25.43,0.0,0.0
8.6,14.88,31.59,0.0,0.0
15.9,18.24,43.12,0.0,0.0
7.6,3.84,30.6,0.0,0.0
8.1,2.88,33.95,0.0,0.0
11.9,7.08,40.26,0.0,0.0
8.4,3.36,32.19,0.0,0.0
9.4,2.52,29.93,0.0,0.0
6.1,4.08,23.76,0.0,0.0
14.8,6.72,35.73,0.0,0.0
14.4,2.28,33.41,0.0,0.0
11.8,1.32,28.7,0.0,0.0
12.0,5.64,28.87,0.0,0.0
12.6,2.28,28.85,0.0,0.0
8.5,3.48,21.56,0.0,0.0
7.0,0.36,18.97,0.0,0.0
6.5,0.96,18.07,0.0,0.0
8.2,0.36,20.43,0.0,0.0
6.1,0.0,16.67,0.0,0.0
6.8,0.24,17.51,0.0,0.0
6.7,0.84,16.87,0.0,0.0
8.2,5.76,19.42,0.0,0.0
6.7,6.72,20.15,0.0,0.0
8.2,12.36,26.24,0.0,0.0
6.9,14.28,30.01,0.0,0.0
9.9,8.64,38.8,0.0,0.0
8.5,1.44,38.9,0.0,0.0
6.0,2.16,37.33,0.0,0.0
8.0,1.56,44.23,0.0,0.0
11.1,1.92,47.63,0.0,0.0
7.3,0.72,38.33,0.0,0.0
7.0,0.84,35.4,0.0,0.0
8.0,2.4,29.64,0.0,0.0
9.5,2.88,27.44,0.0,0.0
14.7,2.28,33.33,0.0,0.0
17.0,5.52,34.11,0.0,0.0
18.4,4.56,33.86,0.0,0.0
12.9,3.6,22.93,0.0,0.0
9.0,2.64,13.62,0.0,0.0
7.6,0.48,8.89,0.0,0.0
6.6,0.6,6.7,0.0,0.0
7.1,0.48,6.16,0.0,0.0
7.4,0.36,5.29,0.0,0.0
7.2,0.24,3.88,0.0,0.0
5.8,0.84,2.45,0.0,0.0
8.0,3.36,3.16,0.0,0.0
6.9,18.24,3.06,0.0,0.0
7.0,8.16,4.51,0.0,0.0
8.5,8.88,8.12,0.0,0.0
7.7,4.08,10.23,0.0,0.0
6.2,15.6,11.35,0.0,0.0
6.3,2.64,13.04,0.0,0.0
13.9,4.08,22.41,0.0,0.0
12.1,4.2,23.27,0.0,0.0
13.8,2.28,27.27,0.0,0.0
12.7,2.4,27.27,0.0,0.0
14.7,0.84,25.74,0.0,0.0
17.5,5.88,24.36,0.0,0.0
13.0,4.08,16.71,0.0,0.0
17.4,1.92,19.98,0.0,0.0
16.3,2.76,17.26,0.0,0.0
